<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20171117,000000,105.649,107.505,103.321,105.747,401240.2680212296,0
CDR,D,20171120,000000,106.415,110.019,105.845,107.839,480919.3598016319,0
CDR,D,20171121,000000,109.734,109.832,104.745,106.838,576029.0465004073,0
CDR,D,20171122,000000,94.0586,104.421,91.2084,100.708,1317894.988238644,0
CDR,D,20171123,000000,99.9036,102.801,98.0077,99.5692,487892.90942854964,0
CDR,D,20171124,000000,100.139,102.132,99.5692,99.7558,267606.5305582645,0
CDR,D,20171127,000000,99.7558,102.889,99.7558,101.759,1023087.6432136071,0
CDR,D,20171128,000000,102.605,103.655,99.2845,99.2845,624447.8198919011,0
CDR,D,20171129,000000,98.9014,100.66,93.1088,93.1088,1081108.9201138301,0
CDR,D,20171130,000000,92.1581,98.0077,90.4678,96.4382,6753383.393885773,0
CDR,D,20171201,000000,97.2878,98.3416,87.5607,91.9686,1167131.304955402,0
CDR,D,20171204,000000,90.2587,92.4056,86.6571,91.5413,729355.5016351795,0
CDR,D,20171205,000000,90.8567,94.9965,90.4099,94.5908,617702.3437233676,0
CDR,D,20171206,000000,95.0063,95.2921,89.9355,93.0989,882311.3374000874,0
CDR,D,20171207,000000,92.3113,93.8591,90.5621,91.1328,214705.70643560778,0
CDR,D,20171208,000000,91.9686,93.0322,88.5487,89.3089,427035.98707480414,0
CDR,D,20171211,000000,89.3089,90.0308,84.6526,85.0327,764519.5416286354,0
CDR,D,20171212,000000,84.5583,87.0951,83.7029,87.0951,448410.7465021444,0
CDR,D,20171213,000000,87.4075,94.6291,87.3515,92.2445,874870.4408205142,0
CDR,D,20171214,000000,93.1088,94.3434,89.0418,90.5906,297555.4265614942,0
CDR,D,20171215,000000,90.7801,92.3672,89.0614,91.6837,340415.9275901147,0
CDR,D,20171218,000000,92.1581,93.537,89.5083,91.1603,185777.031884583,0
CDR,D,20171219,000000,91.1799,95.2921,90.8282,94.914,346896.67563732096,0
CDR,D,20171220,000000,95.0063,96.7143,94.0586,94.581,208540.59576383102,0
CDR,D,20171221,000000,94.4867,95.4355,91.5884,95.3402,330758.4420869305,0
CDR,D,20171222,000000,95.1015,96.1515,94.0114,95.1487,190255.00987541338,0
CDR,D,20171227,000000,95.2921,96.9058,94.8187,96.9058,263088.8433492391,0
CDR,D,20171228,000000,97.8605,97.8605,93.6411,94.0586,319407.7147923062,0
CDR,D,20171229,000000,91.778,94.5054,91.6169,92.1581,460902.8592737402,0
CDR,D,20180103,000000,92.824,95.0063,92.824,93.1088,223347.04322690968,0
CDR,D,20180104,000000,94.0586,94.7706,92.3957,93.1088,202638.17684323035,0
CDR,D,20180105,000000,94.0586,94.4386,92.8711,94.0586,127159.09852625268,0
CDR,D,20180108,000000,94.4386,96.0562,93.4408,95.6742,299182.4863225925,0
CDR,D,20180109,000000,95.6742,95.7694,94.2491,95.0063,129331.90549133606,0
CDR,D,20180110,000000,94.914,94.914,92.8711,93.2513,107788.12734037903,0
CDR,D,20180111,000000,94.0586,101.464,93.3937,98.9997,470798.60008612496,0
CDR,D,20180112,000000,99.7558,102.988,99.0881,101.661,383791.6302702509,0
CDR,D,20180115,000000,103.086,103.94,100.424,100.522,137893.82384623773,0
CDR,D,20180116,000000,101.661,106.513,101.18,105.551,410735.8620963714,0
CDR,D,20180117,000000,106.415,113.054,105.934,113.054,810653.5076960351,0
CDR,D,20180118,000000,114.959,117.238,110.215,113.722,676572.7869820375,0
CDR,D,20180119,000000,114.017,115.342,111.159,115.244,352769.56719055306,0
CDR,D,20180122,000000,115.814,115.814,112.21,113.349,212946.2826138357,0
CDR,D,20180123,000000,112.769,114.576,110.305,112.396,272545.7463912564,0
CDR,D,20180124,000000,111.159,112.868,108.507,110.678,273430.5492275557,0
CDR,D,20180125,000000,110.215,110.589,106.415,106.415,217575.970181892,0
CDR,D,20180126,000000,105.551,110.776,105.551,109.066,132224.56930942443,0
CDR,D,20180129,000000,109.263,110.019,106.975,110.019,103464.91348201645,0
CDR,D,20180130,000000,109.263,109.263,106.975,108.31,83243.75775263539,0
CDR,D,20180131,000000,108.31,112.769,107.642,110.215,338056.79275502363,0
CDR,D,20180201,000000,110.305,111.542,107.927,109.263,120586.71382166857,0
CDR,D,20180202,000000,108.408,108.968,107.073,107.741,173229.93711856243,0
CDR,D,20180205,000000,105.462,106.69,103.086,104.038,207088.66383684336,0
CDR,D,20180206,000000,97.4783,102.231,96.7143,100.708,592156.0800148906,0
CDR,D,20180207,000000,104.421,105.747,102.801,105.747,312008.56380109943,0
CDR,D,20180208,000000,107.358,108.88,104.137,105.462,266682.0185037702,0
CDR,D,20180209,000000,103.754,105.364,100.895,100.895,383318.1742071017,0
CDR,D,20180212,000000,103.754,103.842,100.993,101.376,192896.18197823275,0
CDR,D,20180213,000000,102.329,104.696,101.759,103.655,270703.8495778422,0
CDR,D,20180214,000000,103.842,105.747,102.329,103.469,296900.7335537403,0
CDR,D,20180215,000000,105.462,105.649,103.469,103.469,232749.98245958294,0
CDR,D,20180216,000000,104.038,106.13,104.038,105.266,172015.24231568465,0
CDR,D,20180219,000000,105.178,105.364,103.086,103.557,65726.90160115762,0
CDR,D,20180220,000000,103.557,103.94,101.563,103.557,40383.256724011815,0
CDR,D,20180221,000000,103.174,104.323,102.427,104.038,58226.95028682517,0
CDR,D,20180222,000000,104.038,104.225,102.515,104.225,118204.16072968261,0
CDR,D,20180223,000000,104.225,104.51,101.946,103.174,85995.91202939893,0
CDR,D,20180226,000000,104.225,104.323,100.797,101.563,102165.7093173353,0
CDR,D,20180227,000000,101.661,102.231,99.9523,102.231,90767.12732385466,0
CDR,D,20180228,000000,101.661,102.801,98.5282,101.661,277727.29027377145,0
CDR,D,20180301,000000,100.522,101.18,98.1452,99.5692,154672.4958132329,0
CDR,D,20180302,000000,99.471,101.464,98.7051,100.61,133550.24628624233,0
CDR,D,20180305,000000,100.708,101.18,99.2845,100.708,133437.2277421409,0
CDR,D,20180306,000000,100.708,101.464,97.0963,98.43,157409.37731377286,0
CDR,D,20180307,000000,98.5282,104.323,94.6763,104.323,359777.7351102526,0
CDR,D,20180308,000000,104.981,105.845,102.801,102.801,143427.65976714547,0
CDR,D,20180309,000000,102.801,104.981,100.895,104.038,350547.8873415287,0
CDR,D,20180312,000000,104.323,109.164,103.371,108.781,315076.3554532985,0
CDR,D,20180313,000000,109.263,109.734,107.171,108.595,281271.5925443717,0
CDR,D,20180314,000000,108.595,108.88,106.513,108.88,185142.70257847206,0
CDR,D,20180315,000000,108.781,108.88,107.554,107.839,262731.4603854331,0
CDR,D,20180316,000000,107.358,107.358,101.759,103.754,997078.1052927973,0
CDR,D,20180319,000000,104.883,106.415,102.605,103.842,216570.0033208261,0
CDR,D,20180320,000000,104.795,104.795,102.801,104.323,224347.9191625623,0
CDR,D,20180321,000000,104.981,107.554,103.557,107.259,282861.9976425169,0
CDR,D,20180322,000000,107.839,110.215,103.174,106.415,368889.4734094618,0
CDR,D,20180323,000000,103.842,105.747,101.946,105.462,241918.7391233882,0
CDR,D,20180326,000000,105.934,105.934,103.174,103.557,149339.24235349198,0
CDR,D,20180327,000000,105.178,109.449,104.981,107.259,227231.4193149048,0
CDR,D,20180328,000000,105.462,106.415,103.174,103.754,187530.3465958612,0
CDR,D,20180329,000000,104.795,105.462,103.272,103.94,149018.51405264926,0
CDR,D,20180403,000000,103.469,104.795,102.329,104.137,238807.16551266145,0
CDR,D,20180404,000000,104.225,106.032,103.371,105.934,298364.88370171573,0
CDR,D,20180405,000000,106.415,110.972,106.317,109.164,428480.79170622735,0
CDR,D,20180406,000000,109.734,115.058,109.734,114.39,672832.9931756937,0
CDR,D,20180409,000000,114.017,119.713,112.681,117.139,456388.2266199566,0
CDR,D,20180410,000000,117.522,118.761,114.39,118.761,278301.5466600444,0
CDR,D,20180411,000000,118.761,121.039,116.197,118.485,309093.4999112069,0
CDR,D,20180412,000000,118.004,120.479,116.481,117.522,270679.41313586675,0
CDR,D,20180413,000000,117.808,119.517,116.01,116.01,128264.84752535158,0
CDR,D,20180416,000000,116.01,117.336,112.681,113.349,268748.9342203166,0
CDR,D,20180417,000000,113.054,114.861,111.345,114.017,216636.18535115794,0
CDR,D,20180418,000000,114.017,116.197,113.82,115.431,175255.1072467525,0
CDR,D,20180419,000000,115.431,115.912,113.722,113.918,134674.32261682284,0
CDR,D,20180420,000000,113.054,115.146,112.681,113.535,93938.77385442033,0
CDR,D,20180423,000000,113.918,115.342,113.251,114.203,136151.70917086664,0
CDR,D,20180424,000000,114.017,114.959,112.308,112.308,222529.4406060329,0
CDR,D,20180425,000000,112.308,113.722,109.636,109.931,233642.93077653734,0
CDR,D,20180426,000000,110.215,111.827,109.734,109.832,172461.20738161652,0
CDR,D,20180427,000000,111.159,111.542,109.931,110.215,157410.3954988535,0
CDR,D,20180430,000000,110.402,120.283,110.402,118.564,343183.3546431139,0
CDR,D,20180502,000000,118.564,123.317,116.855,118.564,439190.0623991563,0
CDR,D,20180504,000000,118.761,120.185,118.004,118.662,303338.71782749955,0
CDR,D,20180507,000000,120.096,122.561,119.045,121.609,164044.88949344688,0
CDR,D,20180508,000000,122.561,130.163,122.473,130.163,801969.4071312761,0
CDR,D,20180509,000000,130.634,140.426,130.634,137.666,902417.4382152057,0
CDR,D,20180510,000000,138.707,139.572,135.869,137.666,345471.21652245993,0
CDR,D,20180511,000000,137.666,138.707,134.446,137.765,300896.0918156756,0
CDR,D,20180514,000000,138.246,140.612,131.106,132.068,710033.4033332367,0
CDR,D,20180515,000000,128.729,134.622,128.729,132.815,402846.9640806951,0
CDR,D,20180516,000000,133.778,138.049,132.628,137.765,240391.46150032285,0
CDR,D,20180517,000000,137.765,141.468,131.587,132.068,511374.2937906414,0
CDR,D,20180518,000000,132.913,136.341,132.068,133.011,162834.26743090173,0
CDR,D,20180521,000000,134.907,140.612,133.964,139.66,422010.2255098375,0
CDR,D,20180522,000000,140.515,141.085,137.097,139.189,304491.303340368,0
CDR,D,20180523,000000,139.66,139.66,135.005,137.382,145326.5749451557,0
CDR,D,20180524,000000,137.283,138.521,135.958,137.48,206946.11792535323,0
CDR,D,20180525,000000,138.609,138.609,136.714,137.48,158765.59984305003,0
CDR,D,20180528,000000,137.765,138.521,136.714,137.765,161193.9712637249,0
CDR,D,20180529,000000,138.148,138.148,134.062,136.527,167424.24578075288,0
CDR,D,20180530,000000,135.869,139.955,135.388,139.856,435376.95926690614,0
CDR,D,20180601,000000,139.856,142.037,138.707,142.037,291827.11728991347,0
CDR,D,20180604,000000,143.275,150.022,143.078,149.737,340630.7646424305,0
CDR,D,20180605,000000,150.582,150.965,146.692,149.168,264290.30174604844,0
CDR,D,20180606,000000,150.965,151.731,143.943,144.983,291896.35387549724,0
CDR,D,20180607,000000,145.366,147.929,141.664,145.366,298110.33743120485,0
CDR,D,20180608,000000,146.319,146.319,142.509,142.695,256175.36664215926,0
CDR,D,20180611,000000,151.829,151.829,133.395,136.616,780401.1925383536,0
CDR,D,20180612,000000,136.999,146.123,136.9,142.695,580014.2229115262,0
CDR,D,20180613,000000,149.168,150.68,143.658,147.546,959924.5316490239,0
CDR,D,20180614,000000,147.546,158.665,145.838,156.475,594499.942073752,0
CDR,D,20180615,000000,157.712,163.89,154.579,159.617,800578.566309207,0
CDR,D,20180618,000000,160.658,163.801,155.629,163.418,386690.40319883317,0
CDR,D,20180619,000000,160.943,161.228,154.962,156.956,426077.8749126086,0
CDR,D,20180620,000000,157.241,160.383,157.044,157.526,230470.26606089203,0
CDR,D,20180621,000000,158.468,158.851,153.253,155.914,264782.0851406692,0
CDR,D,20180622,000000,156.76,160.089,154.579,158.007,192708.83592313432,0
CDR,D,20180625,000000,158.665,159.902,157.241,157.526,116589.31918956192,0
CDR,D,20180626,000000,155.629,158.95,154.962,157.427,209982.34584000226,0
CDR,D,20180627,000000,156.573,157.624,155.816,156.671,222797.2232826122,0
CDR,D,20180628,000000,156.297,156.671,147.075,149.639,483904.67846218887,0
CDR,D,20180629,000000,149.354,154.107,149.256,153.724,261772.33003815694,0
CDR,D,20180702,000000,151.731,156.573,151.25,153.057,146538.21519279157,0
CDR,D,20180703,000000,153.921,155.531,152.673,154.667,73510.92655338063,0
CDR,D,20180704,000000,154.863,159.234,154.392,158.851,176732.4938007963,0
CDR,D,20180705,000000,159.136,171.875,159.048,170.067,550879.8749739315,0
CDR,D,20180706,000000,170.067,171.011,167.121,167.887,306401.41855428537,0
CDR,D,20180709,000000,167.887,172.061,166.836,167.023,172693.35358032325,0
CDR,D,20180710,000000,168.172,179.094,167.219,169.114,569480.0800526979,0
CDR,D,20180711,000000,169.114,171.492,167.504,169.684,376492.2614170873,0
CDR,D,20180712,000000,171.492,175.577,169.596,175.577,287481.5033597568,0
CDR,D,20180713,000000,173.868,182.413,173.868,182.413,364830.9876724366,0
CDR,D,20180716,000000,183.365,187.55,181.274,187.55,352549.63921282394,0
CDR,D,20180717,000000,185.271,191.733,184.406,191.154,584350.673175947,0
CDR,D,20180718,000000,190.771,200.651,189.543,199.325,555907.6729090593,0
CDR,D,20180719,000000,199.138,199.138,183.081,192.862,555731.5268898681,0
CDR,D,20180720,000000,189.062,195.152,187.265,194.386,282374.2869882186,0
CDR,D,20180723,000000,196.664,197.999,192.676,193.442,176869.94878687317,0
CDR,D,20180724,000000,195.721,198.372,194.955,197.616,217375.3877207252,0
CDR,D,20180725,000000,197.047,201.417,195.721,199.708,210822.34853269326,0
CDR,D,20180726,000000,200.278,205.788,199.708,203.706,246145.22539894958,0
CDR,D,20180727,000000,204.649,207.123,201.034,206.74,227276.21945851314,0
CDR,D,20180730,000000,206.171,209.972,203.126,203.892,242890.0876916521,0
CDR,D,20180731,000000,203.706,203.706,185.742,187.648,561975.0378129543,0
CDR,D,20180801,000000,185.074,194.955,175.96,194.769,436823.8002684907,0
CDR,D,20180802,000000,193.059,194.572,185.654,185.654,193784.0393697739,0
CDR,D,20180803,000000,187.452,193.059,187.167,187.167,163645.76094128462,0
CDR,D,20180806,000000,189.828,190.967,187.452,188.777,67272.50655569953,0
CDR,D,20180807,000000,190.211,196.86,189.543,195.338,191722.21457864076,0
CDR,D,20180808,000000,197.616,204.452,196.477,204.079,356061.3595607936,0
CDR,D,20180809,000000,204.079,204.079,199.521,203.706,115104.80533994363,0
CDR,D,20180810,000000,201.996,203.323,192.862,192.862,206936.95425961746,0
CDR,D,20180813,000000,190.967,201.034,189.357,200.091,226712.14492306663,0
CDR,D,20180814,000000,201.417,204.079,195.908,202.36,165656.67647832568,0
CDR,D,20180816,000000,198.755,201.613,196.104,196.281,172830.80856640014,0
CDR,D,20180817,000000,197.616,198.569,193.059,193.059,158385.81680745,0
CDR,D,20180820,000000,194.955,200.464,193.245,199.521,114461.31236808686,0
CDR,D,20180821,000000,201.417,203.892,199.708,202.36,159149.45561898267,0
CDR,D,20180822,000000,199.905,201.23,194.769,195.908,178470.53573584487,0
CDR,D,20180823,000000,196.86,198.755,193.628,198.569,118909.76299153859,0
CDR,D,20180824,000000,199.521,199.521,194.386,196.104,125478.07495580018,0
CDR,D,20180827,000000,196.86,203.323,196.86,201.417,243792.1996743423,0
CDR,D,20180828,000000,209.018,211.298,205.218,208.252,451679.1206155102,0
CDR,D,20180829,000000,206.357,209.018,206.171,208.832,191037.9942035083,0
CDR,D,20180830,000000,208.449,208.449,199.905,199.905,290414.89458112087,0
CDR,D,20180831,000000,198.372,198.569,193.245,195.721,320075.6442061283,0
CDR,D,20180903,000000,196.104,198.372,188.031,191.733,261934.22146619923,0
CDR,D,20180904,000000,192.862,193.628,183.365,184.789,322291.21494465874,0
CDR,D,20180905,000000,184.308,186.223,174.723,175.479,406076.6471609365,0
CDR,D,20180906,000000,173.485,179.182,171.973,173.299,375893.56858883885,0
CDR,D,20180907,000000,174.811,179.663,164.371,164.843,503188.0857310071,0
CDR,D,20180910,000000,162.465,171.973,159.421,170.726,403961.87674553983,0
CDR,D,20180911,000000,173.77,177.767,171.304,173.485,289278.60002956266,0
CDR,D,20180912,000000,175.577,176.716,168.447,169.301,271330.033403298,0
CDR,D,20180913,000000,169.114,173.682,168.26,171.206,193015.30963283812,0
CDR,D,20180914,000000,173.299,174.251,170.165,172.916,145387.66605008434,0
CDR,D,20180917,000000,172.916,175.764,171.206,172.16,148096.0383683162,0
CDR,D,20180918,000000,172.533,181.853,171.304,180.046,300480.6723022031,0
CDR,D,20180919,000000,182.413,185.654,180.144,180.419,264275.0289698188,0
CDR,D,20180920,000000,182.413,182.796,177.669,180.233,380482.52875360934,0
CDR,D,20180921,000000,181.47,189.74,180.518,184.033,2028736.830527042,0
CDR,D,20180924,000000,186.401,187.933,174.811,178.052,270632.5766220972,0
CDR,D,20180925,000000,178.052,178.612,174.34,177.472,161783.50042622755,0
CDR,D,20180926,000000,178.808,178.808,174.909,177.767,120859.58742365101,0
CDR,D,20180927,000000,177.099,182.894,175.862,182.796,267569.87589531136,0
CDR,D,20180928,000000,184.308,185.172,175.577,177.954,267291.9113679157,0
CDR,D,20181001,000000,179.477,183.267,177.954,183.267,155095.04262228,0
CDR,D,20181002,000000,181.185,181.941,177.187,180.518,179643.4849503562,0
CDR,D,20181003,000000,180.704,184.691,179.182,183.365,247143.04677935026,0
CDR,D,20181004,000000,182.413,183.562,171.109,171.304,329685.2750104623,0
CDR,D,20181005,000000,172.435,175.292,166.267,173.201,340364.00015093194,0
CDR,D,20181008,000000,171.109,171.109,154.962,154.962,553427.3740492016,0
CDR,D,20181009,000000,154.009,158.567,148.971,155.816,602053.8571974367,0
CDR,D,20181010,000000,156.956,157.712,142.037,147.743,613918.7679584961,0
CDR,D,20181011,000000,142.234,146.78,139.375,144.414,689939.520739106,0
CDR,D,20181012,000000,148.028,155.05,146.78,154.863,476498.4001753975,0
CDR,D,20181015,000000,158.567,158.665,148.873,150.68,229488.73564180164,0
CDR,D,20181016,000000,151.544,156.76,150.68,156.76,238930.36590758932,0
CDR,D,20181017,000000,158.665,160.383,153.341,156.297,293565.159224962,0
CDR,D,20181018,000000,156.858,156.858,146.496,147.262,514886.014138611,0
CDR,D,20181019,000000,150.12,151.633,145.553,149.168,263230.37107563845,0
CDR,D,20181022,000000,151.063,151.063,147.262,149.168,137297.1673881606,0
CDR,D,20181023,000000,146.879,146.879,135.103,137.097,948683.768343269,0
CDR,D,20181024,000000,137.578,142.509,136.154,136.154,300474.5631917092,0
CDR,D,20181025,000000,131.106,143.559,128.268,143.461,666206.6446617553,0
CDR,D,20181026,000000,142.037,143.746,134.347,135.771,337980.4288738653,0
CDR,D,20181029,000000,136.9,145.838,136.341,140.8,403548.4936022285,0
CDR,D,20181030,000000,140.328,145.366,137.863,144.787,513361.79107078764,0
CDR,D,20181031,000000,146.879,152.487,146.879,150.405,616047.7929650417,0
CDR,D,20181102,000000,156.76,161.326,154.009,156.102,695680.0482316745,0
CDR,D,20181105,000000,155.816,160,152.487,154.009,313552.13238547504,0
CDR,D,20181106,000000,155.335,158.468,150.307,155.148,255135.79967339218,0
CDR,D,20181107,000000,156.004,157.909,154.206,156.956,193250.51038678674,0
CDR,D,20181108,000000,157.526,161.896,147.831,148.214,386431.78418798966,0
CDR,D,20181109,000000,148.312,148.687,140.612,142.332,666644.4642470321,0
CDR,D,20181113,000000,141.566,143.844,136.341,139.189,560608.6334328506,0
CDR,D,20181114,000000,132.068,142.42,131.97,139.189,365310.5528460797,0
CDR,D,20181115,000000,138.432,141.37,131.106,131.106,369666.34862706286,0
CDR,D,20181116,000000,134.161,137.765,122.473,125.793,762500.4806109392,0
CDR,D,20181119,000000,125.793,130.359,123.602,127.315,470220.2709595194,0
CDR,D,20181120,000000,124.643,128.268,118.102,122.561,931905.0963762739,0
CDR,D,20181121,000000,124.466,130.732,123.798,130.634,471037.8735804062,0
CDR,D,20181122,000000,132.156,133.395,125.695,132.068,308566.0800387136,0
CDR,D,20181123,000000,133.778,134.446,128.729,133.198,227044.07325980638,0
CDR,D,20181126,000000,134.907,136.714,128.454,131.97,289049.5083860978,0
CDR,D,20181127,000000,132.726,132.726,125.988,128.071,259317.4858053453,0
CDR,D,20181128,000000,129.309,132.529,127.885,131.106,346425.255944333,0
CDR,D,20181129,000000,133.011,136.812,132.255,133.964,261005.6366713723,0
CDR,D,20181130,000000,134.622,135.29,128.268,135.103,356549.0702150918,0
CDR,D,20181203,000000,141.37,148.785,141.183,146.319,786734.3037486667,0
CDR,D,20181204,000000,146.594,146.977,142.607,146.417,449626.4594901027,0
CDR,D,20181205,000000,142.509,143.275,137.863,140.987,457866.631359081,0
CDR,D,20181206,000000,138.707,139.856,135.673,136.527,241512.4832756514,0
CDR,D,20181207,000000,137.765,142.234,136.527,136.812,267093.36527691013,0
CDR,D,20181210,000000,135.103,138.334,133.198,133.198,203543.34338116244,0
CDR,D,20181211,000000,134.622,136.616,133.109,133.395,216671.8218290305,0
CDR,D,20181212,000000,135.575,136.714,133.011,134.72,218558.51878606304,0
CDR,D,20181213,000000,136.616,137.951,133.581,136.812,203509.74327345117,0
CDR,D,20181214,000000,134.907,138.992,134.249,136.439,182067.7836306985,0
CDR,D,20181217,000000,136.999,137.195,132.068,132.068,217238.95091972893,0
CDR,D,20181218,000000,131.204,136.243,128.641,135.486,301195.4382297948,0
CDR,D,20181219,000000,135.673,145.366,134.161,145.366,419779.3819950775,0
CDR,D,20181220,000000,141.851,145.17,140.987,142.332,400864.55772596214,0
CDR,D,20181221,000000,142.607,148.971,141.566,143.461,683482.1909487846,0
CDR,D,20181227,000000,148.214,149.168,139.277,140.141,250421.6027435325,0
CDR,D,20181228,000000,137.765,139.572,136.056,138.334,299693.61523378565,0
CDR,D,20190102,000000,138.148,143.746,135.005,143.461,207364.59199407775,0
CDR,D,20190103,000000,143.275,143.275,139.66,140.612,235331.08164256436,0
CDR,D,20190104,000000,140.612,143.275,140.612,143.176,172563.02588982088,0
CDR,D,20190107,000000,144.414,146.879,143.943,146.034,197862.88880844202,0
CDR,D,20190108,000000,146.78,148.873,144.414,145.936,292930.8299188511,0
CDR,D,20190109,000000,146.417,156.76,146.319,156.76,502215.7189776525,0
CDR,D,20190110,000000,156.297,163.605,152.114,162.465,731582.2724096068,0
CDR,D,20190111,000000,164.371,168.26,155.816,156.858,509930.50734429876,0
CDR,D,20190114,000000,155.816,155.816,150.876,151.544,275791.72043280804,0
CDR,D,20190115,000000,153.155,155.816,151.063,154.206,329118.14591976383,0
CDR,D,20190116,000000,155.816,158.292,155.335,158.292,157711.77828313393,0
CDR,D,20190117,000000,156.76,163.418,156.387,162.554,388476.2998327319,0
CDR,D,20190118,000000,164.371,166.267,161.994,165.216,317650.3273407054,0
CDR,D,20190121,000000,165.127,165.127,162.18,164.175,128531.61201685022,0
CDR,D,20190122,000000,164.087,167.592,163.703,165.412,156250.68269040043,0
CDR,D,20190123,000000,168.633,188.492,167.219,184.888,1288530.5304724837,0
CDR,D,20190124,000000,185.074,191.35,176.716,180.518,820409.7571521716,0
CDR,D,20190125,000000,181.47,184.691,178.425,180.321,379372.70701418794,0
CDR,D,20190128,000000,178.514,182.599,175.96,178.238,253952.66860805437,0
CDR,D,20190129,000000,178.238,182.982,176.431,180.606,233911.73163819723,0
CDR,D,20190130,000000,182.413,187.835,181.47,185.359,322005.10493660794,0
CDR,D,20190131,000000,188.119,189.062,180.518,180.518,465536.61958211905,0
CDR,D,20190201,000000,180.518,182.511,178.711,180.518,229555.9358572141,0
CDR,D,20190204,000000,180.518,181.47,178.052,181.185,189756.099185208,0
CDR,D,20190205,000000,181.941,183.365,179.565,182.04,157561.08689099876,0
CDR,D,20190206,000000,181.47,181.47,172.061,173.387,531190.2118573663,0
CDR,D,20190207,000000,172.346,174.153,167.975,169.114,376816.0442731719,0
CDR,D,20190208,000000,168.545,173.201,167.789,169.399,358973.36889544426,0
CDR,D,20190211,000000,171.394,175.764,170.538,174.526,276690.7778602563,0
CDR,D,20190212,000000,175.764,176.52,165.412,168.26,353404.9146817446,0
CDR,D,20190213,000000,170.067,172.16,164.744,168.26,301594.5667819571,0
CDR,D,20190214,000000,168.26,170.823,166.836,169.301,133521.7371039443,0
CDR,D,20190215,000000,168.731,173.868,167.504,173.387,221279.10932528262,0
CDR,D,20190218,000000,174.811,175.675,171.492,171.973,184758.84680253942,0
CDR,D,20190219,000000,171.973,174.34,166.267,168.731,205450.40403982782,0
CDR,D,20190220,000000,168.633,173.485,167.023,173.485,219077.7931779012,0
CDR,D,20190221,000000,173.387,173.387,169.114,171.011,235341.26349338077,0
CDR,D,20190222,000000,170.263,172.16,168.447,169.399,238294.0002313071,0
CDR,D,20190225,000000,169.399,173.682,169.399,172.916,140217.32220346635,0
CDR,D,20190226,000000,172.916,176.52,170.823,176.431,206173.3154480848,0
CDR,D,20190227,000000,175.675,180.802,173.299,180.046,341701.89534873754,0
CDR,D,20190228,000000,180.518,185.271,179.761,180.606,312656.1295132788,0
CDR,D,20190301,000000,182.413,183.365,180.144,183.365,138180.95203937925,0
CDR,D,20190304,000000,182.413,184.033,178.327,179.948,155955.40901661382,0
CDR,D,20190305,000000,179.182,180.518,177.767,178.238,77401.41175186966,0
CDR,D,20190306,000000,179.477,179.86,177.571,178.612,169836.32624010742,0
CDR,D,20190307,000000,178.612,179.565,175.764,176.147,138582.1169617028,0
CDR,D,20190308,000000,176.058,177.669,173.485,173.868,159695.20282295762,0
CDR,D,20190311,000000,172.916,175.096,172.533,172.818,236203.66625787586,0
CDR,D,20190312,000000,174.909,175.862,167.69,170.921,286487.75471967866,0
CDR,D,20190313,000000,171.011,174.909,169.213,174.811,257784.0990717861,0
CDR,D,20190314,000000,174.909,175.479,173.299,174.428,171739.31415845026,0
CDR,D,20190315,000000,173.967,177.669,173.682,176.804,399271.098072565,0
CDR,D,20190318,000000,176.804,180.046,174.811,178.995,200907.2622037563,0
CDR,D,20190319,000000,178.052,180.802,176.333,178.897,143787.0791011127,0
CDR,D,20190320,000000,181.274,181.274,176.431,176.804,171166.07595725794,0
CDR,D,20190321,000000,176.903,177.571,173.485,176.058,172397.06172145603,0
CDR,D,20190322,000000,177.767,179.28,175.675,176.618,146573.8516706641,0
CDR,D,20190325,000000,175.577,178.327,174.153,175.292,201856.21070021606,0
CDR,D,20190326,000000,176.245,177.001,173.967,176.52,113874.83776083624,0
CDR,D,20190327,000000,177.001,190.024,174.624,186.125,761250.1493301989,0
CDR,D,20190328,000000,187.167,192.293,184.603,191.154,378812.70521906397,0
CDR,D,20190329,000000,191.92,194.386,186.311,190.024,402176.99829671165,0
CDR,D,20190401,000000,190.967,198.854,189.543,193.825,446830.52325481555,0
CDR,D,20190402,000000,194.769,202.36,194.769,202.086,344368.52207861305,0
CDR,D,20190403,000000,204.266,208.921,203.794,208.921,463082.7935343981,0
CDR,D,20190404,000000,209.018,209.5,194.386,196.664,698328.3476300683,0
CDR,D,20190405,000000,196.664,197.528,190.584,193.825,383439.3382318683,0
CDR,D,20190408,000000,194.955,197.999,192.391,194.011,364305.60417010455,0
CDR,D,20190409,000000,195.436,195.623,192.676,193.157,230541.53901662704,0
CDR,D,20190410,000000,193.157,197.528,193.157,197.528,321793.32243953395,0
CDR,D,20190411,000000,198.755,203.323,198.274,202.655,329511.16536143224,0
CDR,D,20190412,000000,204.079,204.079,198.098,198.098,236186.35711148498,0
CDR,D,20190415,000000,198.569,202.655,198.569,201.898,155505.37121034937,0
CDR,D,20190416,000000,202.36,203.608,196.566,197.332,159076.14629307634,0
CDR,D,20190417,000000,197.145,197.145,190.299,190.967,439042.425562263,0
CDR,D,20190418,000000,190.967,192.862,186.311,191.92,246626.82694275398,0
CDR,D,20190423,000000,192.862,197.145,192.862,196.664,210840.67586416478,0
